Influencer_ID,Influencer_Name,Platform,Influencer_Tier,Followers,Avg_Likes,Avg_Comments,Avg_Shares,Campaign_ID,Campaign_Cost,Revenue,ROI,Campaign_Type
INF0218,Influencer_218,YouTube,Nano,565790,20927,1154,740,CAM01087,860,15614,17.16,Product Launch
INF0218,Influencer_218,YouTube,Nano,656152,58918,6577,2013,CAM01088,1944,52285,25.9,Promotion
INF0218,Influencer_218,TikTok,Micro,511609,11760,753,125,CAM01089,4423,"$14,987 ",2.39,Product Launch
INF0218,Influencer_218,TikTok,Macro,920517,26727,4287,609,CAM01090,"$1,337 ",26986,19.18,Promotion
INF0219,Influencer_219,Instagram,Micro,,41433,7364,1845,CAM01091,4918,45510,54.03807722,Product Launch
INF0219,Influencer_219,TikTok,Nano,242535,5565,285,60,CAM01092,2123,8550,3.03,Promotion
INF0219,Influencer_219,YouTube,Micro,32826,1858,94,49,CAM01093,"$4,314 ",6149,0.43,Product Launch
INF0219,Influencer_219,TikTok,Micro,210124,15948,1354,678,CAM01094,3659,16119,3.41,Product Launch
INF0219,Influencer_219,TikTok,Micro,677935,21222,3060,916,CAM01095,4278,"$24,144 ",4.64,Giveaway
INF0220,Influencer_220,TikTok,Mega,294132,3713,487,44,CAM01096,4163,8582,1.06,Giveaway
INF0220,Influencer_220,Instagram,Nano,403205,37117,5764,1124,CAM01097,,34183,18.41,Promotion
INF0220,Influencer_220,Instagram,Micro,765325,27697,4994,1278,CAM01098,155,24474,156.9,Giveaway
INF0220,Influencer_220,TikTok,Mega,232322,17363,2479,230,CAM01099,4591,20233,3.41,Product Launch
INF0220,Influencer_220,TikTok,Macro,203821,17295,2066,509,CAM01100,1725,18529,9.74,Promotion
INF0221,Influencer_221,YouTube,Micro,927997,84336,9991,1347,CAM01101,$650 ,61995,94.38,Promotion
INF0221,Influencer_221,TikTok,Micro,416976,10985,1047,132,CAM01102,3173,14715,3.64,Promotion
INF0221,Influencer_221,Instagram,Micro,308980,29050,5516,436,CAM01103,2228,25629,10.5,Product Launch
INF0221,Influencer_221,TikTok,Macro,,75123,7798,2647,CAM01104,2420,60443,23.98,Promotion
INF0221,Influencer_221,YouTube,Nano,197936,5093,749,100,CAM01105,1014,8816,7.69,Promotion
INF0222,Influencer_222,Instagram,Micro,987715,64502,,847,CAM01106,1366,53944,38.49,Product Launch
INF0222,Influencer_222,TikTok,Micro,950167,28374,3688,1414,CAM01107,3947,28287,6.17,Promotion
INF0222,Influencer_222,YouTube,Nano,980874,1379426.318,3705,1203,CAM01108,2074,42128,19.31,Promotion
INF0222,Influencer_222,TikTok,Micro,521112,50498,5112,1188,CAM01109,1288,41721,31.39,Promotion
INF0222,Influencer_222,YouTube,Micro,983558,82903,5968,1358,CAM01110,1407,58521,40.59,Product Launch
INF0223,Influencer_223,Instagram,Nano,82199,1153,165,25,CAM01111,1466,5721,2.9,Giveaway
INF0223,Influencer_223,YouTube,Macro,620256,,2236,197,CAM01112,3112,22444,6.21,Product Launch
INF0223,Influencer_223,YouTube,Micro,444931,40389,7518,545,CAM01113,1829,35250,18.27,Promotion
 INF0223 ,Influencer_223,TikTok,Nano,219827,6493,852,316, CAM01114 ,2166,9057,3.18,Promotion
INF0223,Influencer_223,TikTok,Micro,480498,12714,1717,318,CAM01115,4048,22081,4.45,Product Launch
INF0224,Influencer_224,Instagram,Nano,561733,25822,5098,812,CAM01116,1450,"$22,998 ",14.86,Product Launch
INF0224,Influencer_224,TikTok,Macro,894544,10102,580,343,CAM01117,"$1,462 ",13609,8.31,Giveaway
INF0224,Influencer_224,TikTok,Macro,,25313,3160,326,CAM01118,,20267,8.73,Giveaway
INF0224,Influencer_224,YouTube,Nano,698976,55123,6768,880,CAM01119,2834,47732,15.84,Product Launch
 INF0224 ,Influencer_224,YouTube,Mega,333548,29524,4191,480, CAM01120 ,2468,30384,11.31,Giveaway
INF0225,Influencer_225,Instagram,Macro,356933,5911,851,118,CAM01121,2484,12666,4.1,Giveaway
INF0225,Influencer_225,YouTube,Macro,404923,22338,2641,896,CAM01122,2313,23771,9.28,Product Launch
INF0225,Influencer_225,Instagram,Micro,452067,37680,3357,824,CAM01123,$600 ,28423,46.37,Promotion
INF0225,Influencer_225,Instagram,Micro,277735,,451,226,CAM01124,698,"$4,320 ",5.19,Promotion
INF0225,Influencer_225,Instagram,Micro,220606,4214,604,102,CAM01125,,7066,5.67,Promotion
INF0226,Influencer_226,YouTube,Nano,881624,59534,5081,2294,CAM01126,4291,60855,13.18,Promotion
 INF0226 ,Influencer_226,Instagram,Nano,299073,4188,391,117, CAM01127 ,3784,19334,4.11,Promotion
INF0226,Influencer_226,Instagram,Nano,96310,5350,921,253,CAM01128,2154,9143,3.24,Giveaway
INF0226,Influencer_226,Instagram,Micro,363681,21170,2310,929,CAM01129,2563,22844,7.91,Giveaway
INF0226,Influencer_226,TikTok,Nano,453333,6794,904,227,CAM01130,2001,10637,4.32,Promotion
INF0227,Influencer_227,TikTok,Micro,80888,7490,1395,256,CAM01131,"$2,643 ",11643,3.41,Promotion
INF0227,Influencer_227,Instagram,Macro,565931,55489,9209,790,CAM01132,494,44409,88.9,Promotion
INF0227,Influencer_227,Instagram,Micro,872806,25260,3875,1139,CAM01133,2113,"$27,022 ",11.79,Giveaway
INF0227,Influencer_227,YouTube,Micro,488947,18024,2718,417,CAM01134,1858,16394,7.82,Product Launch
 INF0227 ,Influencer_227,Instagram,Nano,868461,44464,7288,811, CAM01135 ,3725,47779,11.83,Promotion
INF0228,Influencer_228,YouTube,Micro,49037,2339,389,55,CAM01136,4914,25223,4.13,Giveaway
INF0228,Influencer_228,TikTok,Macro,364308,27971,1617,1233,CAM01137,3303,23256,6.04,Product Launch
INF0228,Influencer_228,TikTok,Micro,509670,38246,3743,1768,CAM01138,2715,32899,11.12,Promotion
INF0228,Influencer_228,TikTok,Micro,705397,38354,2389,684,CAM01139,3230,34221,9.59,Product Launch
INF0228,influencer_228,YouTube,Micro,602946,26447,4985,840,CAM01140,"$3,158 ",33941,9.75,Giveaway
INF0229,Influencer_229,YouTube,Micro,904675,45976,2561,1799,CAM01141,3588,"$35,484 ",8.89,Product Launch
INF0229,Influencer_229,YouTube,Micro,905027,9369,1873,394,CAM01142,3617,19902,4.5,Promotion
INF0229,Influencer_229,TikTok,Macro,79422,1617,223,59,CAM01143,2774,12089,3.36,Product Launch
INF0229,Influencer_229,TikTok,Micro,477785,13162,1276,458,CAM01144,"$2,341 ",14905,5.37,Giveaway
INF0229,Influencer_229,TikTok,Micro,,7562,1341,236,CAM01145,"$3,021 ",12691,3.2,Giveaway
 INF0230 ,Influencer_230,YouTube,Nano,9314,713,48,28, CAM01146 ,611,865,0.42,Promotion
INF0230,Influencer_230,TikTok,Nano,264881,17550,3368,582,CAM01147,3581,19575,4.47,Giveaway
INF0230,Influencer_230,TikTok,Macro,763790,11962,934,135,CAM01148,70,7921,112.16,Product Launch
INF0230,Influencer_230,YouTube,Micro,59382,1320,231,21,CAM01149,4963,19831,3,Giveaway
INF0230,Influencer_230,Instagram,Macro,321580,10586,1305,278,CAM01150,4516,21577,3.78,Promotion
INF0231,Influencer_231,YouTube,Nano,554620,12643,732,442,CAM01151,"$4,657 ",18373,2.95,Product Launch
INF0231,Influencer_231,YouTube,Nano,499782,28025,3616,909,CAM01152,4757,35870,6.54,Promotion
INF0231,Influencer_231,Instagram,Nano,494377,19129,2659,352,CAM01153,2744,16989,5.19,Product Launch
INF0231,Influencer_231,YouTube,Mega,480885,5760,981,239,CAM01154,3383,10430,2.08,Giveaway
INF0231,Influencer_231,YouTube,Micro,995135,72414,10602,2991,CAM01155,1120,58663,51.38,Product Launch
 INF0232 ,Influencer_232,Instagram,Micro,4285,102,8,4, CAM01156 ,1436,1257,-0.12,Promotion
INF0232,Influencer_232,Instagram,Nano,666979,,1241,208,CAM01157,4891,10085,1.06,Promotion
INF0232,Influencer_232,Instagram,Macro,441924,41275,5058,933,CAM01158,3853,32905,7.54,Promotion
INF0232,Influencer_232,YouTube,Micro,763473,68703,10571,1356,CAM01159,1042,57207,353.0487712,Promotion
 INF0232 ,Influencer_232,TikTok,Nano,398597,22647,3054,240, CAM01160 ,4883,26771,4.48,Promotion
INF0233,Influencer_233,TikTok,Nano,724879,19669,2065,279,CAM01161,1535,15476,9.08,Promotion
INF0233,Influencer_233,TikTok,Mega,398797,39374,6579,1008,CAM01162,1080,"$34,508 ",30.95,Product Launch
INF0233,Influencer_233,Instagram,Nano,231596,13865,1056,348,CAM01163,1668,14881,7.92,Promotion
INF0233,Influencer_233,TikTok,Micro,385906,18428,2001,675,CAM01164,2463,17247,6,Giveaway
INF0233,Influencer_233,YouTube,Micro,890234,68232,11158,2338,CAM01165,4961,62195,11.54,Promotion
INF0234,Influencer_234,Instagram,Macro,231168,17293,1088,493,CAM01166,2216,15236,38.5144114,Giveaway
INF0234,influencer_234,Instagram,Macro,475650,5530,608,176,CAM01167,333,5189,14.58,Promotion
INF0234,Influencer_234,YouTube,Micro,472022,46809,8539,1353,CAM01168,1844,41422,21.46,Giveaway
INF0234,influencer_234,YouTube,Nano,539065,46267,5789,2278,CAM01169,3740,43981,10.76,Promotion
INF0234,Influencer_234,TikTok,Nano,424915,28656,2937,1350,CAM01170,274,22600,81.48,Promotion
INF0235,Influencer_235,Instagram,Mega,804051,55274,4883,1358,CAM01171,4768,58287,11.22,Product Launch
 INF0235 ,Influencer_235,Instagram,Nano,809062,68299,9179,2765, CAM01172 ,559,55158,97.67,Product Launch
INF0235,Influencer_235,Instagram,Mega,204460,3930,512,52,CAM01173,4282,7729,0.8,Product Launch
INF0235,Influencer_235,TikTok,Micro,131466,12725,2006,632,CAM01174,1827,18794,9.29,Product Launch
INF0235,Influencer_235,YouTube,Nano,382691,26973,4189,670,CAM01175,1351,26545,18.65,Giveaway
INF0236,influencer_236,YouTube,Macro,120815,1444,208,23,CAM01176,1209,4095,2.39,Product Launch
INF0236,Influencer_236,YouTube,Nano,919746,10316,,351,CAM01177,1968,11663,4.93,Promotion
INF0236,Influencer_236,YouTube,Nano,365206,19555,3114,443,CAM01178,1874,24142,11.88,Promotion
INF0236,Influencer_236,TikTok,Mega,627652,38020,3694,508,CAM01179,3895,38348,8.85,Product Launch
INF0236,Influencer_236,TikTok,Macro,995424,42205,2595,1141,CAM01180,1465,29284,18.99,Product Launch
INF0237,Influencer_237,YouTube,Nano,263512,10115,,453,CAM01181,738,8768,10.88,Promotion
INF0237,Influencer_237,Instagram,Mega,604146,27049,2436,726,CAM01182,3839,33415,7.7,Giveaway
INF0237,Influencer_237,Instagram,Nano,102735,4859,798,223,CAM01183,829,5410,5.53,Giveaway
INF0237,Influencer_237,Instagram,Macro,937780,,9604,2791,CAM01184,3768,59560,14.81,Giveaway
INF0237,Influencer_237,TikTok,Micro,108338,7887,711,394,CAM01185,445,6040,12.57,Promotion
INF0238,Influencer_238,TikTok,Nano,546786,33480,6298,1631,CAM01186,2329,40622,16.44,Promotion
INF0238,Influencer_238,TikTok,Nano,865609,82277,12427,1036,CAM01187,2761,74488,25.98,Giveaway
INF0238,Influencer_238,Instagram,Nano,400489,20938,2477,696,CAM01188,4044,29101,6.2,Product Launch
INF0238,Influencer_238,Instagram,Nano,411343,22761,3972,832,CAM01189,1786,21444,11.01,Promotion
INF0238,Influencer_238,YouTube,Mega,795335,73249,5962,847,CAM01190,"$2,182 ",54061,23.78,Promotion
INF0239,Influencer_239,YouTube,Nano,68300,6632,1216,225,CAM01191,717,8175,10.4,Promotion
INF0239,Influencer_239,YouTube,Micro,379226,12210,1452,429,CAM01192,"$3,700 ",27504,6.43,Product Launch
INF0239,Influencer_239,YouTube,Nano,971276,82546,9411,2967,CAM01193,1125,65683,57.38,Promotion
INF0239,Influencer_239,Instagram,Macro,179157,4057,472,131,CAM01194,3788,10509,1.77,Product Launch
INF0239,Influencer_239,Instagram,Nano,745854,69131,8023,2208,CAM01195,303,51444,168.78,Giveaway
INF0240,Influencer_240,Instagram,Micro,302075,29125,4341,900,CAM01196,4311,33055,6.67,Product Launch
INF0240,Influencer_240,TikTok,Mega,757572,71713,4099,1727,CAM01197,3453,50130,13.52,Promotion
INF0240,Influencer_240,TikTok,Nano,547894,15299,1739,388,CAM01198,3224,23700,6.35,Giveaway
INF0240,Influencer_240,TikTok,Macro,562669,55677,6669,686,CAM01199,2327,46521,18.99,Promotion
INF0240,Influencer_240,Instagram,Micro,524512,12651,2430,514,CAM01200,2853,21687,6.6,Product Launch
INF0241,Influencer_241,TikTok,Micro,502738,16435,2031,214,CAM01201,631,13603,134.6694385,Promotion
INF0241,Influencer_241,Instagram,Micro,918636,40494,7821,1820,CAM01202,1863,36726,18.71,Product Launch
INF0241,Influencer_241,TikTok,Mega,786786,54377,4335,856,CAM01203,,36428,171.64,Giveaway
INF0241,Influencer_241,Instagram,Nano,354383,17289,1611,590,CAM01204,2339,23902,9.22,Giveaway
INF0241,Influencer_241,YouTube,Mega,719960,9328,1164,317,CAM01205,"$3,239 ",17633,4.44,Product Launch
INF0242,Influencer_242,TikTok,Mega,846442,26015,3974,1281,CAM01206,4273,36859,7.63,Promotion
INF0242,Influencer_242,Instagram,Micro,258808,24674,3035,939,CAM01207,2142,25025,10.68,Promotion
INF0242,Influencer_242,YouTube,Macro,717605,67500,11134,2451,CAM01208,316,56431,177.58,Promotion
INF0242,Influencer_242,TikTok,Nano,835938,49517,7303,1988,CAM01209,3865,51014,12.2,Product Launch
INF0242,Influencer_242,YouTube,Nano,441523,9456,1313,277,CAM01210,3441,9127,1.65,Promotion
INF0243,Influencer_243,TikTok,Micro,70893,1425,128,42,CAM01211,2780,7687,1.77,Promotion
INF0243,Influencer_243,TikTok,Mega,415384,14507,868,554,CAM01212,2920,13984,3.79,Promotion
INF0243,Influencer_243,TikTok,Macro,864907,43187,7933,1142,CAM01213,"$2,736 ",43600,14.94,Product Launch
INF0243,Influencer_243,Instagram,Micro,290372,8161,506,236,CAM01214,3450,8352,1.42,Giveaway
INF0243,Influencer_243,TikTok,Micro,38310,1371,183,29,CAM01215,4740,17960,2.79,Product Launch
INF0244,Influencer_244,TikTok,Mega,373646,10685,1935,119,CAM01216,3964,19535,3.93,Promotion
INF0244,Influencer_244,TikTok,Nano,795301,68459,10890,3370,CAM01217,1619,59758,35.91,Product Launch
INF0244,Influencer_244,TikTok,Mega,551730,28939,5613,1072,CAM01218,3714,39086,9.52,Product Launch
INF0244,Influencer_244,TikTok,Mega,481891,41043,4301,1792,CAM01219,3418,46133,12.5,Product Launch
INF0244,Influencer_244,TikTok,Macro,720831,28364,2356,1333,CAM01220,4100,34780,7.48,Giveaway
INF0245,Influencer_245,Instagram,Nano,381572,5922,930,206,CAM01221,1399,10535,6.53,Product Launch
INF0245,Influencer_245,Instagram,Mega,185484,7470,,367,CAM01222,3858,17537,3.55,Giveaway
INF0245,Influencer_245,Instagram,Macro,421466,592717.6096,2155,533,CAM01223,2966,20270,5.83,Promotion
INF0245,influencer_245,TikTok,Macro,837659,27880,1502,596,CAM01224,3999,32969,7.24,Product Launch
INF0245,Influencer_245,TikTok,Mega,417740,37315,5188,1280,CAM01225,563,30742,53.6,Giveaway
INF0246,Influencer_246,YouTube,Macro,242540,6571,1135,96,CAM01226,4136,"$15,069 ",2.64,Product Launch
INF0246,Influencer_246,Instagram,Micro,426910,25392,2992,425,CAM01227,198,19001,94.96,Giveaway
INF0246,influencer_246,Instagram,Mega,705237,65448,5929,1624,CAM01228,3594,57370,14.96,Product Launch
INF0246,influencer_246,Instagram,Macro,8233,630,39,23,CAM01229,2655,5805,1.19,Promotion
INF0246,Influencer_246,YouTube,Nano,109684,1582,124,65,CAM01230,1457,2997,1.06,Giveaway
INF0247,Influencer_247,TikTok,Micro,221994,9892,1762,395,CAM01231,4848,13366,1.76,Giveaway
INF0247,Influencer_247,TikTok,Nano,194691,15423,2857,429,CAM01232,3462,23877,5.9,Giveaway
INF0247,Influencer_247,Instagram,Micro,265019,7713,987,223,CAM01233,1403,7299,4.2,Product Launch
INF0247,Influencer_247,Instagram,Nano,802123,75633,7279,3386,CAM01234,,59566,46.31,Giveaway
INF0247,Influencer_247,Instagram,Micro,902924,11982,782,468,CAM01235,3721,19842,4.33,Promotion
INF0248,Influencer_248,TikTok,Micro,409654,22593,3588,328,CAM01236,302,18371,59.83,Promotion
INF0248,Influencer_248,TikTok,Nano,800458,46966,,792,CAM01237,2813,39543,13.06,Product Launch
 INF0248 ,Influencer_248,TikTok,Nano,851187,51095,7916,1353, CAM01238 ,1637,44992,26.48,Product Launch
INF0248,Influencer_248,YouTube,Micro,448628,25670,3745,603,CAM01239,2225,26875,11.08,Giveaway
 INF0248 ,Influencer_248,TikTok,Nano,57572,1018,119,40, CAM01240 ,1844,6684,2.62,Promotion
INF0249,Influencer_249,TikTok,Micro,783533,70931,6394,1874,CAM01241,4773,66749,12.98,Product Launch
INF0249,Influencer_249,YouTube,Nano,440717,31605,5652,428,CAM01242,4035,35107,7.7,Giveaway
INF0249,Influencer_249,TikTok,Nano,225872,5883,505,157,CAM01243,2936,9716,2.31,Promotion
INF0249,Influencer_249,YouTube,Nano,915217,69233,9274,1686,CAM01244,2564,57181,21.3,Product Launch
INF0249,Influencer_249,Instagram,Nano,491643,40136,3847,518,CAM01245,839,28783,33.31,Promotion
INF0250,Influencer_250,TikTok,Macro,911976,19815,2018,838,CAM01246,"$3,574 ",17067,3.78,Product Launch
 INF0250 ,Influencer_250,YouTube,Micro,298915,,1167,230, CAM01247 ,2761,17721,5.42,Giveaway
INF0250,Influencer_250,TikTok,Nano,947881,54486,8081,1053,CAM01248,996,42047,41.22,Product Launch
INF0250,Influencer_250,YouTube,Micro,690692,50055,2623,1246,CAM01249,1997,38578,18.32,Giveaway
INF0250,Influencer_250,TikTok,Nano,116074,1920,323,35,CAM01250,,8594,1.16,Product Launch
INF0251,Influencer_251,YouTube,Micro,488849,37484,5595,907,CAM01251,155,29231,187.59,Product Launch
INF0251,Influencer_251,TikTok,Mega,722565,8842,447,168,CAM01252,4947,26851,4.43,Promotion
INF0251,Influencer_251,YouTube,Macro,621160,58198,7668,2121,CAM01253,"$4,313 ",53583,11.42,Giveaway
 INF0251 ,Influencer_251,Instagram,Mega,653168,,3153,866, CAM01254 ,348,16742,47.11,Giveaway
INF0251,Influencer_251,TikTok,Nano,665197,,1388,230,CAM01255,833,11853,13.23,Product Launch
INF0252,Influencer_252,YouTube,Macro,377356,33960,5496,387,CAM01256,4337,29916,5.9,Product Launch
INF0252,Influencer_252,TikTok,Mega,863781,9981,1322,442,CAM01257,288,8597,28.85,Giveaway
INF0252,Influencer_252,YouTube,Nano,919609,10107,1136,163,CAM01258,4182,19772,3.73,Promotion
INF0252,Influencer_252,YouTube,Nano,733760,19084,3497,528,CAM01259,3297,20030,5.08,Promotion
INF0252,Influencer_252,Instagram,Nano,887226,71951,10497,3175,CAM01260,882,62013,69.31,Giveaway
INF0253,Influencer_253,Instagram,Micro,216432,3607,717,94,CAM01261,1579,7820,3.95,Product Launch
INF0253,Influencer_253,Instagram,Micro,466448,29321,2232,1422,CAM01262,3084,34008,10.03,Promotion
INF0253,Influencer_253,YouTube,Nano,213854,19752,2365,247,CAM01263,4370,19243,3.4,Giveaway
INF0253,Influencer_253,Instagram,Micro,5677,89,,2,CAM01264,1515,7479,3.94,Promotion
INF0253,influencer_253,YouTube,Nano,481675,31292,2805,672,CAM01265,4591,24523,4.34,Giveaway
INF0254,Influencer_254,YouTube,Nano,571059,27801,2587,1097,CAM01266,4995,35692,6.15,Promotion
INF0254,Influencer_254,YouTube,Micro,428686,17983,2199,541,CAM01267,2997,18571,5.2,Promotion
INF0254,Influencer_254,Instagram,Micro,547707,48596,9272,2050,CAM01268,594,44074,73.2,Giveaway
INF0254,Influencer_254,Instagram,Macro,879908,35166,2417,501,CAM01269,4737,30116,5.36,Giveaway
INF0254,Influencer_254,TikTok,Nano,99843,9639,934,134,CAM01270,3987,"$9,506 ",1.38,Giveaway
INF0255,Influencer_255,Instagram,Nano,823922,54797,5741,1721,CAM01271,3441,53555,14.56,Giveaway
INF0255,Influencer_255,TikTok,Macro,932310,89699,,2923,CAM01272,2806,76720,26.34,Product Launch
INF0255,Influencer_255,YouTube,Macro,295366,3294,557,95,CAM01273,3414,5220,0.53,Giveaway
INF0255,Influencer_255,TikTok,Nano,302411,28404,5082,1090,CAM01274,3581,34180,8.54,Promotion
INF0255,Influencer_255,Instagram,Nano,631826,50116,8126,970,CAM01275,399,39740,98.6,Promotion
INF0256,Influencer_256,Instagram,Nano,682065,14459,2809,312,CAM01276,3427,15153,3.42,Promotion
INF0256,Influencer_256,YouTube,Nano,220188,8606,1637,211,CAM01277,2244,12004,4.35,Promotion
INF0256,Influencer_256,YouTube,Micro,967010,68019,6347,2273,CAM01278,4995,54326,9.88,Giveaway
INF0256,Influencer_256,Instagram,Micro,266033,20503,2607,476,CAM01279,3792,24113,5.36,Product Launch
INF0256,Influencer_256,TikTok,Macro,520235,28964,3191,1280,CAM01280,1953,26198,12.41,Promotion
INF0257,Influencer_257,Instagram,Macro,543994,43691,2311,1008,CAM01281,1916,34627,17.07,Promotion
INF0257,Influencer_257,YouTube,Mega,565376,51937,7535,668,CAM01282,"$3,466 ",55278,14.95,Product Launch
INF0257,Influencer_257,Instagram,Nano,326145,10127,811,390,CAM01283,4874,13437,1.76,Promotion
INF0257,Influencer_257,Instagram,Micro,822391,19495,1746,528,CAM01284,2896,22950,6.92,Product Launch
INF0257,Influencer_257,Instagram,Micro,581277,23003,2133,670,CAM01285,3217,24679,6.67,Promotion
INF0258,Influencer_258,Instagram,Nano,318817,10808,1784,197,CAM01286,2536,15854,5.25,Giveaway
INF0258,Influencer_258,YouTube,Nano,890213,84470,16029,1543,CAM01287,2561,76209,28.76,Promotion
INF0258,Influencer_258,TikTok,Micro,764210,39320,7278,1855,CAM01288,1343,37930,27.24,Promotion
INF0258,Influencer_258,Instagram,Mega,274438,22669,1145,516,CAM01289,1487,18050,11.14,Product Launch
INF0258,Influencer_258,TikTok,Mega,632036,17672,983,631,CAM01290,1309,12535,8.58,Promotion
INF0259,Influencer_259,Instagram,Macro,96696,3352,570,84,CAM01291,1935,7289,2.77,Promotion
INF0259,Influencer_259,YouTube,Nano,303756,4629,875,166,CAM01292,"$3,231 ",8086,1.5,Promotion
INF0259,Influencer_259,Instagram,Micro,925295,65242,8460,910,CAM01293,143,47803,333.29,Giveaway
INF0259,Influencer_259,Instagram,Nano,535255,13646,,615,CAM01294,4350,26707,5.14,Product Launch
INF0259,Influencer_259,YouTube,Macro,676331,46277,7159,1644,CAM01295,3735,50025,12.39,Product Launch
INF0260,Influencer_260,TikTok,Mega,,24181,1676,1158,CAM01296,3198,19229,5.01,Product Launch
INF0260,Influencer_260,TikTok,Nano,820444,36465,5964,810,CAM01297,"$3,858 ",40062,9.38,Product Launch
INF0260,Influencer_260,YouTube,Micro,317783,4521,610,183,CAM01298,,"$5,864 ",2.86,Giveaway
INF0260,Influencer_260,YouTube,Macro,734946,71732,12092,1414,CAM01299,92,57062,619.24,Product Launch
INF0260,Influencer_260,Instagram,Macro,71658,3735,683,133,CAM01300,2274,11485,4.05,Promotion
INF0261,Influencer_261,Instagram,Micro,729042,40684,3981,1983,CAM01301,3453,41983,11.16,Product Launch
INF0261,Influencer_261,TikTok,Mega,235750,11307,1737,521,CAM01302,2927,16221,4.54,Promotion
INF0261,Influencer_261,Instagram,Mega,350454,9778,1371,121,CAM01303,4073,24800,5.09,Giveaway
INF0261,Influencer_261,YouTube,Micro,149395,7356,1193,317,CAM01304,"$4,071 ",10563,1.59,Promotion
